date,ticker,sentiment,risk,action,action_value,price,portfolio_value
2024-03-05,BAJAJ-AUTO,0.5,0.25,HOLD,-0.039790183,8079.64990234375,1019961.220012619
2024-03-06,BHARTIARTL,-0.4166666666666667,0.5,BUY,0.14122915,1177.242919921875,1022508.0348624726
2024-03-06,KOTAKBANK,0.5,0.3333333333333333,BUY,0.11819598,351.1598205566406,1022508.0348624726
2024-03-06,EICHERMOT,-0.5,0.5,BUY,0.11471998,3703.609130859375,1022508.0348624726
2024-03-06,BAJAJ-AUTO,0.5,0.5,HOLD,-0.047254354,8325.4228515625,1022508.0348624726
2024-03-06,DIVISLAB,1.0,0.5,HOLD,-0.0380477,3507.057861328125,1022508.0348624726
2024-03-06,TATASTEEL,-1.0,0.5,HOLD,-0.03784574,145.21932983398438,1022508.0348624726
2024-03-07,SBIN,0.0,0.5,BUY,0.13578658,759.7962646484375,1020837.9678153534
2024-03-07,KOTAKBANK,0.0,0.5,BUY,0.13442673,348.8250427246094,1020837.9678153534
2024-03-07,BAJAJFINSV,0.0,0.5,BUY,0.11939553,1581.0318603515625,1020837.9678153534
2024-03-07,BAJAJ-AUTO,0.0,0.5,SELL,-0.05086615,8589.7705078125,1020837.9678153534
2024-03-07,TATASTEEL,0.4,0.35,HOLD,-0.046894517,150.63153076171875,1020837.9678153534
2024-03-07,MARUTI,-0.25,0.4375,HOLD,-0.039368805,11280.259765625,1020837.9678153534
2024-03-11,KOTAKBANK,-0.5,0.5,BUY,0.13031387,345.1533203125,1016904.6144980927
2024-03-11,SBIN,0.0,0.5,BUY,0.1264568,745.9607543945312,1016904.6144980927
2024-03-11,COALINDIA,0.0,0.5,BUY,0.119857565,399.0757141113281,1016904.6144980927
2024-03-11,BAJAJ-AUTO,0.0,0.5,HOLD,-0.045321256,8377.2763671875,1016904.6144980927
2024-03-11,HDFCLIFE,0.0,0.5,HOLD,-0.039075725,617.0402221679688,1016904.6144980927
2024-03-11,TATASTEEL,0.0,0.5,HOLD,-0.036564216,146.991455078125,1016904.6144980927
2024-03-12,KOTAKBANK,0.0,0.5,BUY,0.12708527,343.2975158691406,994398.3296012421
2024-03-12,SBIN,0.0,0.5,BUY,0.116451934,732.4627075195312,994398.3296012421
2024-03-12,COALINDIA,0.0,0.5,BUY,0.114344776,395.03131103515625,994398.3296012421
2024-03-12,BAJAJ-AUTO,0.0,0.5,HOLD,-0.048374776,8249.8681640625,994398.3296012421
2024-03-12,HDFCLIFE,0.0,0.5,HOLD,-0.04096669,617.7359008789062,994398.3296012421
2024-03-12,DIVISLAB,-0.25,0.625,HOLD,-0.038086332,3539.806884765625,994398.3296012421
2024-03-13,EICHERMOT,0.0,0.5,BUY,0.13238128,3647.320556640625,1006398.027599289
2024-03-13,COALINDIA,0.0,0.5,BUY,0.11303017,366.6766052246094,1006398.027599289
2024-03-13,KOTAKBANK,0.25,0.3125,BUY,0.1095031,345.1333923339844,1006398.027599289
2024-03-13,TATASTEEL,0.0,0.5,SELL,-0.06679866,137.6039276123047,1006398.027599289
2024-03-13,BAJAJ-AUTO,0.0,0.5,HOLD,-0.04082474,8111.72021484375,1006398.027599289
2024-03-13,DIVISLAB,-0.5,0.55,HOLD,-0.03107407,3442.895751953125,1006398.027599289
2024-03-14,KOTAKBANK,0.0,0.5,BUY,0.1257323,347.6976318359375,1004054.6290092011
2024-03-14,EICHERMOT,-0.5,0.5,BUY,0.11293395,3683.544189453125,1004054.6290092011
2024-03-14,BAJAJFINSV,0.0,0.5,BUY,0.112172164,1561.9530029296875,1004054.6290092011
2024-03-14,BAJAJ-AUTO,-0.3333333333333333,0.5,HOLD,-0.0453491,8110.41357421875,1004054.6290092011
2024-03-14,TATASTEEL,0.0,0.5,HOLD,-0.03714266,136.45445251464844,1004054.6290092011
2024-03-14,DIVISLAB,0.0,0.5,HOLD,-0.03400809,3480.591552734375,1004054.6290092011
2024-03-15,KOTAKBANK,0.0,0.5,BUY,0.14109468,346.87945556640625,999941.2755088349
2024-03-15,EICHERMOT,0.0,0.5,BUY,0.11092708,3657.181884765625,999941.2755088349
2024-03-15,COALINDIA,0.0,0.5,BUY,0.109636165,365.0940551757813,999941.2755088349
2024-03-15,DIVISLAB,0.0,0.5,SELL,-0.06194877,3448.436279296875,999941.2755088349
2024-03-15,TATASTEEL,0.0,0.5,SELL,-0.055217434,135.7360076904297,999941.2755088349
2024-03-15,BAJAJ-AUTO,-0.6666666666666666,0.5833333333333334,HOLD,-0.028463632,8078.63427734375,999941.2755088349
2024-03-18,EICHERMOT,0.0,0.5,BUY,0.13772261,3612.317138671875,990387.6812858124
2024-03-18,COALINDIA,0.0,0.5,BUY,0.12944666,370.8968505859375,990387.6812858124
2024-03-18,KOTAKBANK,0.0,0.5,BUY,0.112229265,346.79962158203125,990387.6812858124
2024-03-18,BAJAJ-AUTO,0.0,0.5,SELL,-0.05660913,8244.1591796875,990387.6812858124
2024-03-18,TATASTEEL,-0.25,0.625,SELL,-0.055499814,143.39930725097656,990387.6812858124
2024-03-18,DIVISLAB,0.0,0.5,HOLD,-0.027557865,3469.41162109375,990387.6812858124
2024-03-19,EICHERMOT,0.0,0.5,BUY,0.11598136,3629.0625,998375.6594504853
2024-03-19,COALINDIA,-1.0,0.5,BUY,0.110091224,368.4350891113281,998375.6594504853
2024-03-19,KOTAKBANK,0.0,0.5,BUY,0.10763426,349.14434814453125,998375.6594504853
2024-03-19,TATASTEEL,0.0,0.5,SELL,-0.053331174,142.48927307128906,998375.6594504853
2024-03-19,BAJAJ-AUTO,0.0,0.5,SELL,-0.051507972,8358.7021484375,998375.6594504853
2024-03-19,DIVISLAB,0.0,0.5,HOLD,-0.045460813,3410.592041015625,998375.6594504853
2024-03-20,COALINDIA,0.0,0.5,BUY,0.11365426,368.8306884765625,1008252.028316452
2024-03-20,RELIANCE,0.5,0.25,BUY,0.109651044,1433.142578125,1008252.028316452
2024-03-20,KOTAKBANK,0.0,0.5,BUY,0.10934477,352.2872619628906,1008252.028316452
2024-03-20,BAJAJ-AUTO,0.0,0.5,SELL,-0.06623792,8354.251953125,1008252.028316452
2024-03-20,TATASTEEL,0.0,0.5,SELL,-0.056389455,139.51976013183594,1008252.028316452
2024-03-20,DIVISLAB,0.0,0.5,HOLD,-0.048751924,3391.942138671875,1008252.028316452
2024-03-21,COALINDIA,0.0,0.5,BUY,0.11733514,379.8648376464844,1018009.6551514129
2024-03-21,EICHERMOT,0.5,0.3125,BUY,0.11131861,3826.388916015625,1018009.6551514129
2024-03-21,SBIN,0.375,0.3125,BUY,0.1060531,717.61474609375,1018009.6551514129
2024-03-21,TATASTEEL,1.0,0.5,SELL,-0.055827376,143.782470703125,1018009.6551514129
2024-03-21,DIVISLAB,0.5,0.5,HOLD,-0.049063046,3428.549560546875,1018009.6551514129
2024-03-21,BAJAJ-AUTO,0.0,0.5,HOLD,-0.029506892,8465.5048828125,1018009.6551514129
2024-03-22,EICHERMOT,0.0,0.5,BUY,0.11948864,3894.198486328125,1013045.5287933807
2024-03-22,COALINDIA,0.0,0.5,BUY,0.118003376,379.7769470214844,1013045.5287933807
2024-03-22,KOTAKBANK,0.25,0.375,BUY,0.1060725,354.4823303222656,1013045.5287933807
2024-03-22,TATASTEEL,0.0,0.5,SELL,-0.07267646,145.41091918945312,1013045.5287933807
2024-03-22,BAJAJ-AUTO,0.5,0.25,HOLD,-0.049165685,8653.8134765625,1013045.5287933807
2024-03-22,AXISBANK,0.0,0.5,HOLD,-0.028591275,1031.62158203125,1013045.5287933807
2024-03-26,KOTAKBANK,0.0,0.5,BUY,0.12921143,349.9525146484375,1015102.6579590301
2024-03-26,EICHERMOT,-0.5,0.5,BUY,0.10743494,3818.724365234375,1015102.6579590301
2024-03-26,SBIN,-1.0,0.5,BUY,0.103580035,713.5171508789062,1015102.6579590301
2024-03-26,DIVISLAB,-1.0,0.5,SELL,-0.054766268,3355.037353515625,1015102.6579590301
2024-03-26,BAJAJ-AUTO,0.0,0.5,HOLD,-0.04134107,8668.615234375,1015102.6579590301
2024-03-26,M&M,0.0,0.5,HOLD,-0.039964736,1835.6534423828125,1015102.6579590301
2024-03-27,KOTAKBANK,0.0,0.5,BUY,0.12854978,354.32269287109375,1031949.2213898163
2024-03-27,EICHERMOT,0.0,0.5,BUY,0.12555133,3821.360595703125,1031949.2213898163
2024-03-27,COALINDIA,0.0,0.5,BUY,0.1128174,377.5789184570313,1031949.2213898163
2024-03-27,DIVISLAB,0.0,0.5,SELL,-0.05396334,3332.133056640625,1031949.2213898163
2024-03-27,TATASTEEL,0.0,0.5,HOLD,-0.047102746,146.2730255126953,1031949.2213898163
2024-03-27,HDFCLIFE,0.0,0.5,HOLD,-0.046552796,622.5064697265625,1031949.2213898163
2024-03-28,EICHERMOT,0.0,0.5,BUY,0.11667437,3924.368896484375,1033268.7252197723
2024-03-28,COALINDIA,0.0,0.5,BUY,0.09972604,381.6672668457031,1033268.7252197723
2024-03-28,KOTAKBANK,0.5,0.25,BUY,0.0982844,356.2982482910156,1033268.7252197723
2024-03-28,TATASTEEL,0.0,0.5,SELL,-0.07141584,149.29046630859375,1033268.7252197723
2024-03-28,DIVISLAB,0.0,0.5,HOLD,-0.0484779,3408.76171875,1033268.7252197723
2024-03-28,BAJAJ-AUTO,0.0,0.5,HOLD,-0.043458767,8850.103515625,1033268.7252197723
2024-04-01,KOTAKBANK,0.0,0.4166666666666667,BUY,0.11455413,357.3359375,1035139.8352966766
2024-04-01,BAJAJFINSV,0.0,0.5,BUY,0.11112182,1644.1611328125,1035139.8352966766
2024-04-01,SBIN,0.0,0.5,BUY,0.11098777,731.1128540039062,1035139.8352966766
2024-04-01,BAJAJ-AUTO,0.0,0.5,SELL,-0.05107595,8747.5576171875,1035139.8352966766
2024-04-01,TATASTEEL,0.5,0.75,HOLD,-0.049639285,156.283203125,1035139.8352966766
2024-04-01,DIVISLAB,0.0,0.5,HOLD,-0.046475824,3530.11083984375,1035139.8352966766
2024-04-02,SBIN,0.5,0.25,BUY,0.12338285,738.9224853515625,1033045.2983704071
2024-04-02,KOTAKBANK,-1.0,0.5,BUY,0.11831301,350.69085693359375,1033045.2983704071
2024-04-02,COALINDIA,0.0,0.5,BUY,0.11177957,389.6681213378906,1033045.2983704071
2024-04-02,TATASTEEL,0.0,0.5,SELL,-0.0729705,157.72007751464844,1033045.2983704071
2024-04-02,BAJAJ-AUTO,0.0,0.5,SELL,-0.051813275,8973.8837890625,1033045.2983704071
2024-04-02,DIVISLAB,0.0,0.5,SELL,-0.05104441,3584.082275390625,1033045.2983704071
2024-04-03,KOTAKBANK,0.0,0.5,BUY,0.12021514,345.4526672363281,1037175.3964844208
2024-04-03,COALINDIA,-0.5,0.5,BUY,0.11824002,391.6902770996094,1037175.3964844208
2024-04-03,SBIN,0.0,0.5,BUY,0.11772728,743.4057006835938,1037175.3964844208
2024-04-03,DIVISLAB,0.0,0.5,SELL,-0.050991267,3645.820556640625,1037175.3964844208
2024-04-03,TATASTEEL,0.5,0.25,HOLD,-0.042658847,156.7621612548828,1037175.3964844208
2024-04-03,BAJAJ-AUTO,0.0,0.5,HOLD,-0.03879556,8784.6083984375,1037175.3964844208
2024-04-04,SBIN,0.0,0.5,BUY,0.11770731,732.0770263671875,1033805.1629181366
2024-04-04,KOTAKBANK,0.75,0.5,BUY,0.11648817,349.0445556640625,1033805.1629181366
2024-04-04,EICHERMOT,0.0,0.5,BUY,0.11425993,3919.48681640625,1033805.1629181366
2024-04-04,TATASTEEL,0.5,0.25,HOLD,-0.049702432,156.52267456054688,1033805.1629181366
2024-04-04,DIVISLAB,0.0,0.5,HOLD,-0.046398208,3694.59765625,1033805.1629181366
2024-04-04,BAJAJ-AUTO,0.0,0.5,HOLD,-0.0338232,8848.1689453125,1033805.1629181366
2024-04-05,KOTAKBANK,-0.5,0.5,BUY,0.12109244,356.2283935546875,1043964.0325012665
2024-04-05,EICHERMOT,0.0,0.5,BUY,0.12023848,3936.036376953125,1043964.0325012665
2024-04-05,BAJAJFINSV,0.5,0.25,BUY,0.11722442,1676.0753173828125,1043964.0325012665
2024-04-05,TATASTEEL,0.0,0.5,SELL,-0.057464167,156.47479248046875,1043964.0325012665
2024-04-05,DIVISLAB,0.0,0.5,SELL,-0.051792733,3708.399658203125,1043964.0325012665
2024-04-05,SUNPHARMA,0.0,0.5,SELL,-0.050083876,1578.81884765625,1043964.0325012665
2024-04-08,KOTAKBANK,0.8333333333333334,0.3333333333333333,BUY,0.12282841,356.8769226074219,1041143.0229645233
2024-04-08,SBIN,-1.0,0.5,BUY,0.10159227,740.7543334960938,1041143.0229645233
2024-04-08,EICHERMOT,0.75,0.5,BUY,0.09781309,4106.4150390625,1041143.0229645233
2024-04-08,DIVISLAB,0.0,0.5,SELL,-0.06861019,3755.742431640625,1041143.0229645233
2024-04-08,TATASTEEL,0.25,0.375,SELL,-0.06152733,158.24691772460938,1041143.0229645233
2024-04-08,BAJAJ-AUTO,0.4166666666666667,0.2916666666666667,SELL,-0.05059534,8736.2861328125,1041143.0229645233
2024-04-09,KOTAKBANK,0.0,0.5,BUY,0.11630183,355.3204345703125,1050054.6783600312
2024-04-09,EICHERMOT,0.0,0.5,BUY,0.11128344,4148.3017578125,1050054.6783600312
2024-04-09,COALINDIA,0.0,0.5,BUY,0.09911225,386.7227478027344,1050054.6783600312
2024-04-09,BAJAJ-AUTO,0.0,0.5,SELL,-0.06047072,8686.3671875,1050054.6783600312
2024-04-09,TATASTEEL,0.0,0.5,SELL,-0.05918672,159.01324462890625,1050054.6783600312
2024-04-09,DIVISLAB,0.25,0.375,HOLD,-0.04043909,3764.597412109375,1050054.6783600312
2024-04-10,EICHERMOT,0.0,0.5,BUY,0.119091146,4213.1826171875,1039273.8057251434
2024-04-10,COALINDIA,0.25,0.5,BUY,0.10422723,401.2297668457031,1039273.8057251434
2024-04-10,BAJAJFINSV,0.0,0.5,BUY,0.09991425,1702.1961669921875,1039273.8057251434
2024-04-10,TATASTEEL,0.0,0.5,SELL,-0.06171171,158.10324096679688,1039273.8057251434
2024-04-10,DIVISLAB,0.0,0.5,HOLD,-0.049857438,3699.44580078125,1039273.8057251434
2024-04-10,BAJAJ-AUTO,0.0,0.5,HOLD,-0.04952342,8712.1494140625,1039273.8057251434
2024-04-12,KOTAKBANK,0.0,0.5,BUY,0.12610407,361.79583740234375,1025978.5186615448
2024-04-12,EICHERMOT,0.0,0.5,BUY,0.117574744,4200.6357421875,1025978.5186615448
2024-04-12,BAJAJFINSV,0.0,0.5,BUY,0.109930865,1696.7523193359375,1025978.5186615448
2024-04-12,TATASTEEL,-0.25,0.5,SELL,-0.059110783,156.61846923828125,1025978.5186615448
2024-04-12,BAJAJ-AUTO,0.0,0.5,SELL,-0.056257643,8769.5166015625,1025978.5186615448
2024-04-12,DIVISLAB,0.0,0.5,HOLD,-0.04782209,3739.614990234375,1025978.5186615448
2024-04-15,EICHERMOT,0.0,0.5,BUY,0.12019725,4119.69384765625,1025702.9604950409
2024-04-15,KOTAKBANK,0.0,0.5,BUY,0.11845781,358.82257080078125,1025702.9604950409
2024-04-15,SBIN,0.0,0.5,BUY,0.11190659,730.341552734375,1025702.9604950409
2024-04-15,TATASTEEL,0.0,0.5,SELL,-0.05774541,154.08001708984375,1025702.9604950409
2024-04-15,BAJAJ-AUTO,0.0,0.5,HOLD,-0.04775533,8703.92578125,1025702.9604950409
2024-04-15,DIVISLAB,0.0,0.5,HOLD,-0.045248725,3677.135009765625,1025702.9604950409
2024-04-16,KOTAKBANK,0.0,0.5,BUY,0.12200536,357.7150573730469,1015859.2194366913
2024-04-16,SBIN,0.0,0.5,BUY,0.11818935,724.74951171875,1015859.2194366913
2024-04-16,COALINDIA,0.0,0.5,BUY,0.11358195,398.4602661132813,1015859.2194366913
2024-04-16,TATASTEEL,0.0,0.5,SELL,-0.05046918,153.3136749267578,1015859.2194366913
2024-04-16,HDFCLIFE,0.0,0.5,HOLD,-0.047178604,600.8899536132812,1015859.2194366913
2024-04-16,DIVISLAB,0.0,0.5,HOLD,-0.046405684,3724.279541015625,1015859.2194366913
2024-04-18,EICHERMOT,0.0,0.5,BUY,0.13274953,4248.43017578125,1021088.8430328827
2024-04-18,KOTAKBANK,0.0,0.5,BUY,0.107085094,356.5476989746094,1021088.8430328827
2024-04-18,COALINDIA,0.0,0.5,BUY,0.106102824,385.6236877441406,1021088.8430328827
2024-04-18,TATASTEEL,0.0,0.5,SELL,-0.083413556,153.3136749267578,1021088.8430328827
2024-04-18,DIVISLAB,0.0,0.5,SELL,-0.054869525,3669.56591796875,1021088.8430328827
2024-04-18,BAJAJ-AUTO,1.0,0.5,HOLD,-0.049763806,8727.3857421875,1021088.8430328827
2024-04-19,EICHERMOT,0.0,0.5,BUY,0.11875178,4241.54638671875,1035542.435676056
2024-04-19,TATACONSUM,0.0,0.5,BUY,0.10705544,1121.9915771484375,1035542.435676056
2024-04-19,TITAN,0.0,0.5,BUY,0.092696466,3540.773681640625,1035542.435676056
2024-04-19,TATASTEEL,-0.5,0.5,SELL,-0.06733898,155.27740478515625,1035542.435676056
2024-04-19,BAJAJ-AUTO,0.0,0.5,SELL,-0.06512998,8517.6494140625,1035542.435676056
2024-04-19,DIVISLAB,-0.25,0.5,SELL,-0.057737164,3632.7607421875,1035542.435676056
2024-04-22,KOTAKBANK,0.0,0.5,BUY,0.11613786,361.1772766113281,1041435.0888742981
2024-04-22,EICHERMOT,0.0,0.5,BUY,0.110953115,4361.4462890625,1041435.0888742981
2024-04-22,COALINDIA,0.0,0.5,BUY,0.101753935,389.4483337402344,1041435.0888742981
2024-04-22,TATASTEEL,0.0,0.5,SELL,-0.0714419,155.03793334960938,1041435.0888742981
2024-04-22,BAJAJ-AUTO,0.0,0.5,SELL,-0.0525226,8509.1845703125,1041435.0888742981
2024-04-22,DIVISLAB,0.0,0.5,HOLD,-0.044355087,3697.86279296875,1041435.0888742981
2024-04-23,BAJAJFINSV,0.0,0.5,BUY,0.11686191,1619.2889404296875,1042399.0611643372
2024-04-23,EICHERMOT,0.0,0.5,BUY,0.11658055,4413.38916015625,1042399.0611643372
2024-04-23,KOTAKBANK,0.0,0.5,BUY,0.11535633,361.79583740234375,1042399.0611643372
2024-04-23,TATASTEEL,1.0,0.5,SELL,-0.06994301,154.3673858642578,1042399.0611643372
2024-04-23,HDFCLIFE,0.0,0.5,SELL,-0.055734612,597.461181640625,1042399.0611643372
2024-04-23,DIVISLAB,0.0,0.5,SELL,-0.05006998,3728.682373046875,1042399.0611643372
2024-04-24,EICHERMOT,0.0,0.5,BUY,0.11153134,4423.6904296875,1050960.8256296692
2024-04-24,TITAN,0.0,0.5,BUY,0.10984316,3587.181640625,1050960.8256296692
2024-04-24,KOTAKBANK,0.0,0.5,BUY,0.1096631,367.7325134277344,1050960.8256296692
2024-04-24,TATASTEEL,0.0,0.5,SELL,-0.06353814,158.5821990966797,1050960.8256296692
2024-04-24,BAJAJ-AUTO,0.0,0.5,SELL,-0.05537618,8413.748046875,1050960.8256296692
2024-04-24,DIVISLAB,0.0,0.5,HOLD,-0.032541092,3773.353515625,1050960.8256296692
2024-04-25,KOTAKBANK,-0.2857142857142857,0.7142857142857143,BUY,0.121843874,327.7524719238281,1044595.1099772034
2024-04-25,EICHERMOT,0.0,0.5,BUY,0.10777766,4506.19482421875,1044595.1099772034
2024-04-25,TITAN,0.0,0.5,BUY,0.10774064,3548.773193359375,1044595.1099772034
2024-04-25,BAJAJ-AUTO,0.0,0.5,SELL,-0.06707947,8450.3173828125,1044595.1099772034
2024-04-25,TATASTEEL,0.0,0.5,SELL,-0.059113145,160.64169311523438,1044595.1099772034
2024-04-25,DIVISLAB,0.0,0.5,SELL,-0.05012077,3803.035400390625,1044595.1099772034
2024-04-26,COALINDIA,0.0,0.5,BUY,0.12606311,400.7462158203125,1051241.010611969
2024-04-26,TITAN,0.1666666666666666,0.4166666666666667,BUY,0.11870173,3562.387451171875,1051241.010611969
2024-04-26,SBIN,0.0,0.5,BUY,0.11845295,772.5711669921875,1051241.010611969
2024-04-26,BAJAJ-AUTO,0.0,0.5,SELL,-0.052517444,8681.9169921875,1051241.010611969
2024-04-26,DIVISLAB,0.0,0.5,HOLD,-0.044725448,3973.755615234375,1051241.010611969
2024-04-26,TATASTEEL,0.0,0.5,HOLD,-0.043180943,158.82167053222656,1051241.010611969
2024-04-29,SBIN,0.0,0.5,BUY,0.12782186,796.86767578125,1052576.6867899476
2024-04-29,EICHERMOT,-0.25,0.46875,BUY,0.12772791,4463.8681640625,1052576.6867899476
2024-04-29,TITAN,0.0,0.5,BUY,0.112252206,3582.312255859375,1052576.6867899476
2024-04-29,TATASTEEL,0.0,0.5,SELL,-0.059604283,160.3543243408203,1052576.6867899476
2024-04-29,BAJAJ-AUTO,-0.25,0.375,HOLD,-0.047592197,8474.6953125,1052576.6867899476
2024-04-29,HDFCLIFE,0.0,0.5,HOLD,-0.032452233,571.5709228515625,1052576.6867899476
2024-04-30,KOTAKBANK,0.0,0.5,BUY,0.12587088,324.0608215332031,1054036.364707428
2024-04-30,SBIN,0.0,0.5,BUY,0.11944079,796.6266479492188,1054036.364707428
2024-04-30,EICHERMOT,0.0,0.5,BUY,0.113836795,4488.814453125,1054036.364707428
2024-04-30,TATASTEEL,-0.125,0.375,SELL,-0.054397576,158.0553436279297,1054036.364707428
2024-04-30,BAJAJ-AUTO,0.0,0.5,SELL,-0.05350673,8613.5693359375,1054036.364707428
2024-04-30,DIVISLAB,0.0,0.5,HOLD,-0.047401194,3959.953369140625,1054036.364707428
2024-05-02,EICHERMOT,0.0,0.5,BUY,0.12581281,4493.69677734375,1047686.6360086976
2024-05-02,SBIN,0.3125,0.40625,BUY,0.12072635,800.2904052734375,1047686.6360086976
2024-05-02,BAJAJFINSV,0.0,0.5,BUY,0.11887301,1613.645263671875,1047686.6360086976
2024-05-02,BAJAJ-AUTO,1.0,0.5,HOLD,-0.04924032,8813.8251953125,1047686.6360086976
2024-05-02,TATASTEEL,0.0,0.5,HOLD,-0.048683144,160.3064422607422,1047686.6360086976
2024-05-02,HDFCLIFE,-1.0,0.5,HOLD,-0.032029264,572.8132934570312,1047686.6360086976
2024-05-03,EICHERMOT,0.0,0.5,BUY,0.14176184,4490.62109375,1036426.5513529358
2024-05-03,KOTAKBANK,0.0,0.5,BUY,0.120898426,308.6454772949219,1036426.5513529358
2024-05-03,SBIN,0.0,0.5,BUY,0.11791955,801.6402587890625,1036426.5513529358
2024-05-03,TATASTEEL,0.25,0.5,SELL,-0.083624914,159.49220275878906,1036426.5513529358
2024-05-03,BAJAJ-AUTO,0.0,0.5,SELL,-0.05174822,8808.939453125,1036426.5513529358
2024-05-03,HDFCLIFE,0.0,0.5,HOLD,-0.037345257,562.427490234375,1036426.5513529358
2024-05-06,EICHERMOT,0.0,0.5,BUY,0.12989053,4490.376953125,1032385.2818522034
2024-05-06,SBIN,0.0,0.5,BUY,0.1297031,778.838134765625,1032385.2818522034
2024-05-06,COALINDIA,-0.7,0.6,BUY,0.11174921,404.9664306640625,1032385.2818522034
2024-05-06,BAJAJ-AUTO,0.0,0.5,SELL,-0.05645711,8757.6171875,1032385.2818522034
2024-05-06,TATASTEEL,0.5,0.25,SELL,-0.051575795,160.54591369628906,1032385.2818522034
2024-05-06,HDFCLIFE,0.0,0.5,HOLD,-0.03948813,551.6439819335938,1032385.2818522034
2024-05-07,KOTAKBANK,0.25,0.40625,BUY,0.11145147,328.0418395996094,1029052.3879465638
2024-05-07,EICHERMOT,0.0,0.5,BUY,0.1105946,4513.22412109375,1029052.3879465638
2024-05-07,SBIN,-1.0,0.75,BUY,0.10863121,773.1497192382812,1029052.3879465638
2024-05-07,BAJAJ-AUTO,0.0,0.5,SELL,-0.06409176,8395.173828125,1029052.3879465638
2024-05-07,TATASTEEL,0.0,0.5,HOLD,-0.04666031,157.33689880371094,1029052.3879465638
2024-05-07,DIVISLAB,0.0,0.5,HOLD,-0.032759786,3869.918212890625,1029052.3879465638
2024-05-08,EICHERMOT,0.0,0.5,BUY,0.122490995,4491.45068359375,1016147.3980021058
2024-05-08,RELIANCE,0.0,0.5,BUY,0.1071662,1408.1279296875,1016147.3980021058
2024-05-08,BAJAJFINSV,0.0,0.5,BUY,0.101664566,1601.2591552734375,1016147.3980021058
2024-05-08,BAJAJ-AUTO,0.0,0.5,SELL,-0.06909269,8464.3447265625,1016147.3980021058
2024-05-08,TATASTEEL,0.0,0.5,SELL,-0.054802313,159.06114196777344,1016147.3980021058
2024-05-08,MARUTI,0.0,0.25,HOLD,-0.03343074,12293.1259765625,1016147.3980021058
2024-05-09,KOTAKBANK,0.0,0.375,BUY,0.115290344,327.8821716308594,1026596.899283844
2024-05-09,EICHERMOT,0.25,0.25,BUY,0.114351936,4460.15771484375,1026596.899283844
2024-05-09,COALINDIA,0.0,0.5,BUY,0.11184019,389.931884765625,1026596.899283844
2024-05-09,HDFCLIFE,0.0,0.5,HOLD,-0.045115434,536.2391357421875,1026596.899283844
2024-05-09,BAJAJ-AUTO,0.0,0.25,HOLD,-0.04338564,8558.619140625,1026596.899283844
2024-05-09,TATASTEEL,0.0,0.5,HOLD,-0.03826843,155.0858154296875,1026596.899283844
2024-05-10,BAJAJFINSV,0.0,0.5,BUY,0.11146368,1570.9429931640625,1029919.9109720765
2024-05-10,KOTAKBANK,0.0,0.5,BUY,0.10698545,324.8589782714844,1029919.9109720765
2024-05-10,EICHERMOT,0.0,0.5,BUY,0.10353273,4547.8369140625,1029919.9109720765
2024-05-10,HDFCLIFE,-0.3333333333333333,0.5,SELL,-0.05593696,545.183837890625,1029919.9109720765
2024-05-10,TATASTEEL,0.0,0.5,SELL,-0.055671845,155.42108154296875,1029919.9109720765
2024-05-10,BAJAJ-AUTO,0.6666666666666666,0.4166666666666667,HOLD,-0.042356066,8689.1728515625,1029919.9109720765
2024-05-13,EICHERMOT,0.0,0.5,BUY,0.11118953,4547.4462890625,1039814.832982605
2024-05-13,KOTAKBANK,0.5,0.375,BUY,0.106716275,327.5030212402344,1039814.832982605
2024-05-13,BAJAJFINSV,0.0,0.5,BUY,0.09953315,1578.7843017578125,1039814.832982605
2024-05-13,TATASTEEL,-0.75,0.625,HOLD,-0.049582656,156.95375061035156,1039814.832982605
2024-05-13,BAJAJ-AUTO,0.0,0.5,HOLD,-0.048004832,8699.330078125,1039814.832982605
2024-05-13,DIVISLAB,0.0,0.5,HOLD,-0.040447354,3870.017333984375,1039814.832982605
2024-05-14,EICHERMOT,1.0,0.5,BUY,0.14405188,4618.81982421875,1036457.8904338989
2024-05-14,KOTAKBANK,0.75,0.375,BUY,0.10745059,328.520751953125,1036457.8904338989
2024-05-14,COALINDIA,0.0,0.5,BUY,0.10313441,394.5038146972656,1036457.8904338989
2024-05-14,TATASTEEL,0.5,0.25,SELL,-0.057617728,158.00743103027344,1036457.8904338989
2024-05-14,HDFCLIFE,0.25,0.375,HOLD,-0.041809056,558.1040649414062,1036457.8904338989
2024-05-14,BAJAJ-AUTO,0.0,0.5,HOLD,-0.037100524,8769.904296875,1036457.8904338989
2024-05-15,EICHERMOT,0.0,0.5,BUY,0.1468307,4539.53759765625,1046468.658149353
2024-05-15,KOTAKBANK,-0.1666666666666666,0.4166666666666667,BUY,0.11342151,329.4187316894531,1046468.658149353
2024-05-15,COALINDIA,0.0,0.5,BUY,0.11276302,411.3407287597656,1046468.658149353
2024-05-15,TATASTEEL,0.5,0.25,SELL,-0.056036692,158.63009643554688,1046468.658149353
2024-05-15,BAJAJ-AUTO,0.0,0.5,HOLD,-0.044790722,8613.0859375,1046468.658149353
2024-05-15,HDFCLIFE,0.0,0.5,HOLD,-0.024816645,552.5385131835938,1046468.658149353
